id_utente,trip_id,subtrip_id,lat,long,instant_speed,altitude,time,subtrip_type
15128445777990,943856,434786,43.61984670974748,3.8695128172115534,1.92,30,2024-03-04 07:40:16+00:00,Biking
15128445777990,943856,434786,43.62028013906147,3.8692624064950567,3.65,32,2024-03-04 07:40:28+00:00,Biking
15128445777990,943856,434786,43.62072170939932,3.869027813910107,5.03,32,2024-03-04 07:40:39+00:00,Biking
15128445777990,943856,434786,43.62118617483728,3.868849382808425,5.2,32,2024-03-04 07:40:48+00:00,Biking
15128445777990,943856,434786,43.621653303973694,3.868650592387046,3.4,34,2024-03-04 07:41:02+00:00,Biking
15128445777990,943856,434786,43.622093148499076,3.868441201206829,5.09,35,2024-03-04 07:41:12+00:00,Biking
15128445777990,943856,434786,43.62255021456189,3.8682521946465958,6.53,35,2024-03-04 07:41:19+00:00,Biking
15128445777990,943856,434786,43.622996577601484,3.8680249380286207,4.55,35,2024-03-04 07:41:30+00:00,Biking
15128445777990,943856,434786,43.623466339247514,3.8678036434758947,6.34,36,2024-03-04 07:41:39+00:00,Biking
15128445777990,943856,434786,43.62390698541025,3.8675981900206713,5.35,35,2024-03-04 07:41:47+00:00,Biking
15128445777990,943856,434786,43.62435638289597,3.8673789185810956,5.46,37,2024-03-04 07:41:56+00:00,Biking
15128445777990,943856,434786,43.62481635465202,3.867184432161475,4.31,38,2024-03-04 07:42:05+00:00,Biking
15128445777990,943856,434786,43.625258286386234,3.8669553688200384,5.96,40,2024-03-04 07:42:13+00:00,Biking
15128445777990,943856,434786,43.625695616863524,3.8667715075739095,5.63,40,2024-03-04 07:42:21+00:00,Biking
15128445777990,943856,434786,43.62611990364921,3.866560681556819,4.65,39,2024-03-04 07:42:30+00:00,Biking
15128445777990,943856,434786,43.62638907414623,3.8671459248245297,6.58,42,2024-03-04 07:42:43+00:00,Biking
15128445777990,943856,434786,43.62656392630099,3.867768929075509,6.59,42,2024-03-04 07:42:51+00:00,Biking
15128445777990,943856,434786,43.62665820771028,3.868412447762058,6.19,42,2024-03-04 07:42:59+00:00,Biking
15128445777990,943856,434786,43.62674179604782,3.8689289279194234,5.61,43,2024-03-04 07:43:07+00:00,Biking
15128445777990,943856,434786,43.62678049613431,3.8690494985162776,5.14,44,2024-03-04 07:43:08+00:00,Biking
15128445777990,943856,434786,43.62700717247877,3.869584810137599,2.11,47,2024-03-04 07:43:23+00:00,Biking
15128445777990,943856,434786,43.62745856771181,3.8695381975017042,2.59,43,2024-03-04 07:43:59+00:00,Biking
15128445777990,943856,434786,43.627921699027674,3.8694141248903473,5.22,47,2024-03-04 07:44:08+00:00,Biking
15128445777990,943856,434786,43.62839910322586,3.8695600738458698,6.4,46,2024-03-04 07:44:17+00:00,Biking
15128445777990,943856,434786,43.62885167953569,3.8697493099742624,5.03,47,2024-03-04 07:44:26+00:00,Biking
15128445777990,943856,434786,43.629277821802766,3.8700076859436288,5.45,47,2024-03-04 07:44:35+00:00,Biking
15128445777990,943856,434786,43.62973502814661,3.8700023140134454,5.85,49,2024-03-04 07:44:43+00:00,Biking
15128445777990,943856,434786,43.630153937484614,3.869765583191316,5.93,48,2024-03-04 07:44:51+00:00,Biking
15128445777990,943856,434786,43.630575654424014,3.8695219396124663,4.97,49,2024-03-04 07:45:00+00:00,Biking
15128445777990,943856,434786,43.631029105223604,3.869234654698828,5.91,51,2024-03-04 07:45:09+00:00,Biking
15128445777990,943856,434786,43.63146345484907,3.8689483727543257,6.73,52,2024-03-04 07:45:17+00:00,Biking
15128445777990,943856,434786,43.631889849990955,3.8686480393989964,6.28,53,2024-03-04 07:45:25+00:00,Biking
15128445777990,943856,434786,43.632323607392884,3.868335586490016,6.05,54,2024-03-04 07:45:35+00:00,Biking
15128445777990,943856,434786,43.63275689516551,3.868126706678796,5.45,54,2024-03-04 07:45:44+00:00,Biking
15128445777990,943856,434786,43.633241615825455,3.868046808859362,5.36,58,2024-03-04 07:45:54+00:00,Biking
15128445777990,943856,434786,43.63356079881339,3.868486081688946,0.64,57,2024-03-04 07:47:29+00:00,Biking
15128445777990,943856,434786,43.63366765165645,3.8689412076473517,0.0,58,2024-03-04 07:48:07+00:00,Biking
15128445777990,943856,434786,43.63382195362618,3.869040648448856,0.23,59,2024-03-04 07:56:43+00:00,Biking
15163486220922,943790,434746,43.6358079,3.8722085,-1.0,126,2024-03-04 06:51:49+00:00,Walking
15163486220922,943790,434746,43.6356047,3.8715617,1.51,120,2024-03-04 06:53:41+00:00,Walking
15163486220922,943790,434746,43.6353018,3.8711019,1.19,120,2024-03-04 06:54:38+00:00,Walking
15163486220922,943790,434746,43.6350277,3.8706014,1.35,122,2024-03-04 06:55:13+00:00,Walking
15163486220922,943790,434746,43.6345912,3.8704439,1.35,115,2024-03-04 06:55:56+00:00,Walking
15163486220922,943790,434746,43.6341386,3.8704086,1.23,113,2024-03-04 06:56:30+00:00,Walking
15163486220922,943790,434746,43.6337294,3.8701404,1.39,112,2024-03-04 06:57:22+00:00,Walking
15163486220922,943790,434746,43.6341428,3.8699305,0.0,113,2024-03-04 07:02:05+00:00,Walking
15163486220922,944311,434953,43.6358203,3.8722128,0.26,126,2024-03-04 13:52:36+00:00,Walking
15163486220922,944311,434953,43.6356632,3.8715338,1.85,125,2024-03-04 13:54:07+00:00,Walking
15163486220922,944311,434953,43.6353251,3.8710825,1.54,120,2024-03-04 13:55:02+00:00,Walking
15163486220922,944311,434953,43.6350433,3.8705789,1.79,119,2024-03-04 13:55:44+00:00,Walking
15163486220922,944311,434953,43.6346106,3.8704065,1.56,116,2024-03-04 13:56:15+00:00,Walking
15163486220922,944311,434953,43.6341621,3.8704686,1.24,114,2024-03-04 13:56:52+00:00,Walking
15163486220922,944311,434953,43.6337707,3.8701516,1.15,112,2024-03-04 13:57:36+00:00,Walking
15163486220922,944311,434953,43.6335716,3.8695836,1.43,112,2024-03-04 13:58:18+00:00,Walking
15163486220922,944311,434953,43.6335272,3.8689205,1.22,114,2024-03-04 13:59:36+00:00,Walking
15198526663854,944510,435021,43.6327741,3.8700281,2.07,109,2024-03-04 17:23:12+00:00,Walking
15198526663854,944510,435021,43.6323319,3.8693587,1.06,105,2024-03-04 17:24:20+00:00,Walking
15198526663854,944510,435021,43.6322326,3.8687508,1.74,102,2024-03-04 17:24:57+00:00,Walking
15198526663854,944510,435021,43.6317801,3.8688504,1.48,102,2024-03-04 17:32:28+00:00,Walking
15198526663854,944510,435021,43.631383,3.8691494,1.43,102,2024-03-04 17:33:03+00:00,Walking
15198526663854,944510,435021,43.6308403,3.8693211,4.84,102,2024-03-04 17:33:43+00:00,Walking
