id_utente,trip_id,subtrip_id,lat,long,instant_speed,altitude,time,subtrip_type
14252434704690,937825,430779,43.6771046,3.8674792,4.37,105,2024-02-27 08:16:47+00:00,Biking
14252434704690,937825,430779,43.6767096,3.8678299,4.67,104,2024-02-27 08:16:59+00:00,Biking
14252434704690,937825,430779,43.6763299,3.8674426,4.32,105,2024-02-27 08:17:11+00:00,Biking
14252434704690,937825,430779,43.6758952,3.8671714,6.46,106,2024-02-27 08:17:21+00:00,Biking
14252434704690,937825,430779,43.6754412,3.8672617,6.17,106,2024-02-27 08:17:29+00:00,Biking
14252434704690,937825,430779,43.6750134,3.8674921,4.28,105,2024-02-27 08:17:40+00:00,Biking
14252434704690,937825,430779,43.6745841,3.8676986,5.14,105,2024-02-27 08:17:50+00:00,Biking
14252434704690,937825,430779,43.6740957,3.8677334,5.3,106,2024-02-27 08:18:01+00:00,Biking
14252434704690,937825,430779,43.6736388,3.8676892,1.36,107,2024-02-27 08:18:13+00:00,Biking
14252434704690,937825,430779,43.673393,3.8671355,5.59,107,2024-02-27 08:18:28+00:00,Biking
14252434704690,937825,430779,43.6732295,3.8665274,6.29,107,2024-02-27 08:18:37+00:00,Biking
14252434704690,937825,430779,43.6730921,3.8658983,8.24,105,2024-02-27 08:18:44+00:00,Biking
14252434704690,937825,430779,43.6729432,3.8652251,7.91,102,2024-02-27 08:18:51+00:00,Biking
14252434704690,937825,430779,43.6728767,3.864536,6.65,100,2024-02-27 08:18:59+00:00,Biking
14252434704690,937825,430779,43.6726518,3.8639886,6.14,99,2024-02-27 08:19:07+00:00,Biking
14252434704690,937825,430779,43.6723716,3.863494,6.03,98,2024-02-27 08:19:15+00:00,Biking
14252434704690,937825,430779,43.6720986,3.8629787,6.17,97,2024-02-27 08:19:23+00:00,Biking
14252434704690,937825,430779,43.6717294,3.8625515,4.78,98,2024-02-27 08:19:33+00:00,Biking
14252434704690,937825,430779,43.6713091,3.8622706,5.02,98,2024-02-27 08:19:43+00:00,Biking
14252434704690,937825,430779,43.6708665,3.8619371,5.76,100,2024-02-27 08:19:53+00:00,Biking
14252434704690,937825,430779,43.6704272,3.8616586,5.54,102,2024-02-27 08:20:04+00:00,Biking
14252434704690,937825,430779,43.6699327,3.8616551,5.64,102,2024-02-27 08:20:14+00:00,Biking
14252434704690,937825,430779,43.669504,3.8619701,5.19,101,2024-02-27 08:20:23+00:00,Biking
14252434704690,937825,430779,43.6691348,3.8623582,5.97,100,2024-02-27 08:20:37+00:00,Biking
14252434704690,937825,430779,43.6687376,3.8627547,6.87,99,2024-02-27 08:20:45+00:00,Biking
14252434704690,937825,430779,43.6683271,3.8631485,6.79,100,2024-02-27 08:20:53+00:00,Biking
14252434704690,937825,430779,43.6678536,3.8633853,6.84,99,2024-02-27 08:21:01+00:00,Biking
14252434704690,937825,430779,43.6673613,3.8634587,6.89,97,2024-02-27 08:21:09+00:00,Biking
14252434704690,937825,430779,43.6669026,3.8634151,6.18,98,2024-02-27 08:21:17+00:00,Biking
14252434704690,937825,430779,43.6664448,3.8631776,5.95,98,2024-02-27 08:21:26+00:00,Biking
14252434704690,937825,430779,43.6659591,3.8630919,7.05,98,2024-02-27 08:21:34+00:00,Biking
14252434704690,937825,430779,43.6654637,3.8631405,5.96,95,2024-02-27 08:21:43+00:00,Biking
14252434704690,937825,430779,43.6649907,3.8632728,6.74,95,2024-02-27 08:21:51+00:00,Biking
14252434704690,937825,430779,43.6645542,3.8634513,6.91,96,2024-02-27 08:21:58+00:00,Biking
14252434704690,937825,430779,43.6641078,3.8635804,6.96,96,2024-02-27 08:22:05+00:00,Biking
14252434704690,937825,430779,43.6636668,3.863392,7.06,97,2024-02-27 08:22:12+00:00,Biking
14252434704690,937825,430779,43.6632173,3.8630782,6.75,95,2024-02-27 08:22:20+00:00,Biking
14252434704690,937825,430779,43.6627608,3.8629286,6.61,95,2024-02-27 08:22:28+00:00,Biking
14252434704690,937825,430779,43.6622755,3.8629124,6.52,94,2024-02-27 08:22:36+00:00,Biking
14252434704690,937825,430779,43.6618013,3.8629406,6.39,93,2024-02-27 08:22:44+00:00,Biking
14252434704690,937825,430779,43.6613466,3.8629645,6.02,92,2024-02-27 08:22:52+00:00,Biking
14252434704690,937825,430779,43.6609095,3.8631224,6.38,91,2024-02-27 08:23:00+00:00,Biking
14252434704690,937825,430779,43.6604413,3.8632279,6.74,91,2024-02-27 08:23:08+00:00,Biking
14252434704690,937825,430779,43.6599777,3.8631953,6.64,91,2024-02-27 08:23:16+00:00,Biking
14252434704690,937825,430779,43.6595169,3.8631317,5.99,92,2024-02-27 08:23:24+00:00,Biking
14252434704690,937825,430779,43.6590626,3.8632011,6.84,92,2024-02-27 08:23:32+00:00,Biking
14252434704690,937825,430779,43.6585632,3.8633185,6.6,91,2024-02-27 08:23:40+00:00,Biking
14252434704690,937825,430779,43.6580916,3.8634447,6.75,93,2024-02-27 08:23:48+00:00,Biking
14252434704690,937825,430779,43.6575913,3.8635675,6.76,92,2024-02-27 08:23:56+00:00,Biking
14252434704690,937825,430779,43.657122,3.8637043,6.48,91,2024-02-27 08:24:04+00:00,Biking
14252434704690,937825,430779,43.6566507,3.8638812,7.06,92,2024-02-27 08:24:12+00:00,Biking
14252434704690,937825,430779,43.6561806,3.8640636,6.44,91,2024-02-27 08:24:20+00:00,Biking
14252434704690,937825,430779,43.6557137,3.8642547,6.6,91,2024-02-27 08:24:28+00:00,Biking
14252434704690,937825,430779,43.6552279,3.864449,7.01,90,2024-02-27 08:24:36+00:00,Biking
14252434704690,937825,430779,43.6547455,3.8646206,6.92,89,2024-02-27 08:24:44+00:00,Biking
14252434704690,937825,430779,43.6542863,3.8648068,6.48,89,2024-02-27 08:24:52+00:00,Biking
14252434704690,937825,430779,43.653836,3.8649444,6.29,89,2024-02-27 08:25:00+00:00,Biking
14252434704690,937825,430779,43.6533753,3.8650276,6.48,88,2024-02-27 08:25:08+00:00,Biking
14252434704690,937825,430779,43.6529348,3.8651554,6.22,88,2024-02-27 08:25:16+00:00,Biking
14252434704690,937825,430779,43.652483,3.8653639,6.42,88,2024-02-27 08:25:24+00:00,Biking
14252434704690,937825,430779,43.6520217,3.8656483,6.05,88,2024-02-27 08:25:33+00:00,Biking
14252434704690,937825,430779,43.6516142,3.865929,4.56,86,2024-02-27 08:25:42+00:00,Biking
14252434704690,937825,430779,43.6511726,3.8657936,3.89,89,2024-02-27 08:25:58+00:00,Biking
14252434704690,937825,430779,43.6507247,3.8656475,2.17,90,2024-02-27 08:26:13+00:00,Biking
14252434704690,937825,430779,43.6503095,3.8659115,2.03,89,2024-02-27 08:26:28+00:00,Biking
